日期,时间,小区编号,upload,download
2018/3/26,7,186,0.006476927,0.056144123
2018/3/26,8,186,0.00400178,0.025346422
2018/3/26,9,186,0.006605721,0.083094959
2018/3/26,10,186,0.011624966,0.320265522
2018/3/26,11,186,0.01189497,0.041013012
2018/3/26,12,186,0.020061808,0.025156012
2018/3/26,13,186,0.001095667,0.004699965
2018/3/26,14,186,0.002182283,0.017963181
2018/3/26,15,186,0.019017916,0.044437628
2018/3/26,16,186,0.00265811,0.026182985
2018/3/26,17,186,0.005581188,0.007877188
2018/3/26,18,186,0.005868483,0.045422945
2018/3/26,19,186,0.056564684,0.088368092
2018/3/26,20,186,0.058200207,0.105777674
2018/3/26,21,186,0.094108009,0.217195215
2018/3/26,22,186,0.11470377,0.699566402
2018/3/26,23,186,0.025376644,0.391778612
2018/3/27,0,186,0.010389137,0.059299994
2018/3/27,1,186,0.001870461,0.009287815
2018/3/27,2,186,0.00203557,0.022108097
2018/3/27,3,186,0.00465107,0.057690907
2018/3/27,4,186,0.001915054,0.006061707
2018/3/27,5,186,0.003960762,0.011849432
2018/3/27,6,186,0.005561695,0.031748123
2018/3/27,7,186,0.013360538,0.928310442
2018/3/27,8,186,0.012514133,0.894050283
2018/3/27,9,186,0.003812943,0.033412304
2018/3/27,10,186,0.010249109,0.053849363
2018/3/27,18,186,0.007600412,0.031567879
2018/3/27,19,186,0.016338549,0.116462269
2018/3/27,20,186,0.08278532,0.141611605
2018/3/27,21,186,0.18718257,0.54155695
2018/3/27,22,186,0.027476091,0.208411798
2018/3/27,23,186,0.005588942,0.031544809
2018/3/28,0,186,0.004934855,0.031113634
2018/3/28,1,186,0.003473682,0.017429371
2018/3/28,2,186,0.001767969,0.013847971
2018/3/28,3,186,0.001767187,0.00584589
2018/3/28,4,186,0.001068707,0.001837091
2018/3/28,5,186,0.001020737,0.002326784
2018/3/28,6,186,0.004179306,0.029449329
2018/3/28,7,186,0.008516169,0.072537556
2018/3/28,8,186,0.006571741,0.218208618
2018/3/28,9,186,0.00202446,0.006508169
2018/3/28,10,186,0.004065752,0.027685471
2018/3/28,11,186,0.003738241,0.038800068
2018/3/28,12,186,0.033959923,0.019434643
2018/3/28,13,186,0.028066149,0.082234497
2018/3/28,14,186,0.007813253,0.101975393
2018/3/28,15,186,0.022442513,0.337134733
2018/3/28,16,186,0.015189133,0.557893858
2018/3/28,17,186,0.01028595,0.814712887
2018/3/28,18,186,0.014038687,0.532449589
2018/3/28,19,186,0.067175188,0.590140476
2018/3/28,20,186,0.04705925,0.468558207
2018/3/28,21,186,0.177086134,0.71245472
2018/3/28,22,186,0.100813026,1.1248948
2018/3/28,23,186,0.033062372,0.741456356
2018/3/29,0,186,0.017983789,0.729884119
2018/3/29,1,186,0.007454958,0.521027527
2018/3/29,2,186,0.006320391,0.460433092
2018/3/29,3,186,0.004109945,0.1269384
2018/3/29,4,186,0.000993719,0.009000998
2018/3/29,5,186,0.001595335,0.007905149
2018/3/29,6,186,0.010090752,0.090574293
2018/3/29,7,186,0.009714403,0.057417126
2018/3/29,8,186,0.00373991,0.026773977
2018/3/29,9,186,0.002052288,0.012955465
2018/3/29,10,186,0.012352705,0.059001236
2018/3/29,11,186,0.006930323,0.06677413
2018/3/29,12,186,0.003685913,0.014490013
2018/3/29,13,186,0.003078547,0.056498442
2018/3/29,14,186,0.005960665,0.186770954
2018/3/29,15,186,0.003156719,0.037147474
2018/3/29,16,186,0.003671341,0.039156675
2018/3/29,17,186,0.00663743,0.039924517
2018/3/29,18,186,0.018300238,0.308690281
2018/3/29,19,186,0.010096474,0.12748992
2018/3/29,20,186,0.034029465,0.768845015
2018/3/29,21,186,0.067074556,0.676415339
2018/3/29,22,186,0.037062969,1.146010885
2018/3/29,23,186,0.037962646,1.048562145
2018/3/30,0,186,0.019325161,0.975781775
2018/3/30,1,186,0.011261625,0.174387808
2018/3/30,2,186,0.00472497,0.013194036
2018/3/30,3,186,0.00066741,0.001164188
2018/3/30,4,186,0.000738068,0.002150984
2018/3/30,5,186,0.001737432,0.020549898
2018/3/30,6,186,0.004812746,0.073990545
2018/3/30,7,186,0.005960236,0.043746634
2018/3/30,8,186,0.007667856,0.051422873
2018/3/30,9,186,0.008395433,0.050297737
2018/3/30,10,186,0.004377766,0.021652985
2018/3/30,11,186,0.002745113,0.010125513
2018/3/30,12,186,0.005588112,0.040561743
2018/3/30,13,186,0.003857327,0.040841675
2018/3/30,14,186,0.010451498,0.226429815
2018/3/30,15,186,0.023857565,0.430413647
2018/3/30,16,186,0.011826525,0.219741554
2018/3/30,17,186,0.006432486,0.030089302
2018/3/30,18,186,0.003994827,0.0186658
2018/3/30,19,186,0.006397324,0.080357285
2018/3/30,20,186,0.014100628,0.30658186
2018/3/30,21,186,0.014607115,0.197851315
2018/3/30,22,186,0.044546165,0.653926172
2018/3/30,23,186,0.034639492,0.408323889
2018/3/31,0,186,0.019785843,0.301558981
2018/3/31,1,186,0.008645096,0.230543976
2018/3/31,2,186,0.011303396,0.127479334
2018/3/31,3,186,0.00612298,0.034019079
2018/3/31,4,186,0.002588501,0.015513773
2018/3/31,5,186,0.001958389,0.009670963
2018/3/31,6,186,0.004862652,0.120364494
2018/3/31,7,186,0.007998953,0.035161543
2018/3/31,8,186,0.007824564,0.121701975
2018/3/31,9,186,0.009521856,0.036611338
2018/3/31,10,186,0.01730505,0.116892214
2018/3/31,11,186,0.019150791,0.106686392
2018/3/31,12,186,0.008428345,0.048975868
2018/3/31,13,186,0.013946228,0.051561413
2018/3/31,14,186,0.008867702,0.022238359
2018/3/31,15,186,0.009312553,0.080588245
2018/3/31,16,186,0.006648645,0.038406734
2018/3/31,17,186,0.010292559,0.074942408
2018/3/31,18,186,0.053743896,0.068211832
2018/3/31,19,186,0.023233309,0.027386074
2018/3/31,20,186,0.010914555,0.206880655
2018/3/31,21,186,0.0902314,0.240088921
2018/3/31,22,186,0.068221226,0.888566847
2018/3/31,23,186,0.027173815,0.813009329
018-04-01,0,186,0.057449322,0.796544704
018-04-01,1,186,0.011790075,0.313208084
018-04-01,2,186,0.004161682,0.103849449
018-04-01,3,186,0.001041651,0.002995777
018-04-01,4,186,0.000589695,0.00101903
018-04-01,5,186,0.001019058,0.002660847
018-04-01,6,186,0.001627874,0.005055599
018-04-01,7,186,0.004848003,0.021134481
018-04-01,8,186,0.009139872,0.129260054
018-04-01,9,186,0.007095919,0.038409929
018-04-01,10,186,0.018028345,0.160835953
018-04-01,11,186,0.106953249,0.223028498
018-04-01,12,186,0.378114672,0.193403587
018-04-01,13,186,0.050468111,0.093871984
018-04-01,14,186,0.01365716,0.229529219
018-04-01,15,186,0.009939747,0.286147556
018-04-01,16,186,0.004998274,0.030265322
018-04-01,17,186,0.007187338,0.061881113
018-04-01,18,186,0.006994219,0.157550945
018-04-01,19,186,0.010702648,0.109369478
018-04-01,20,186,0.014415588,0.104303436
018-04-01,21,186,0.169614182,0.366454048
018-04-01,22,186,0.077572956,0.270576696
018-04-01,23,186,0.02399663,0.134375963
018-04-02,0,186,0.013985357,0.35084794
018-04-02,1,186,0.008261032,0.098959589
018-04-02,2,186,0.00248848,0.003932219
018-04-02,3,186,0.001115351,0.002026148
018-04-02,4,186,0.000848169,0.001286983
018-04-02,5,186,0.001595373,0.004915667
018-04-02,6,186,0.002780504,0.009987793
018-04-02,7,186,0.008959742,0.076577997
018-04-02,8,186,0.005347633,0.033860941
018-04-02,9,186,0.011424475,0.056260405
018-04-02,10,186,0.003322725,0.011033201
018-04-02,11,186,0.003534241,0.060771837
018-04-02,12,186,0.001792927,0.070310135
018-04-02,13,186,0.003230133,0.007651224
018-04-02,14,186,0.002256231,0.019835901
018-04-02,15,186,0.001415358,0.013779602
018-04-02,16,186,0.017843504,0.088648872
018-04-02,17,186,0.006883879,0.124141216
018-04-02,18,186,0.00906085,0.079323378
018-04-02,19,186,0.010798311,0.048121405
018-04-02,20,186,0.011646805,0.040785847
018-04-02,21,186,0.024041681,0.078296766
018-04-02,22,186,0.0185604,0.313818283
018-04-02,23,186,0.013855696,0.436730061
018-04-03,0,186,0.004931335,0.143457041
018-04-03,1,186,0.01486762,0.66310955
018-04-03,2,186,0.00580698,0.072000198
018-04-03,3,186,0.003999443,0.026742306
018-04-03,4,186,0.004147978,0.032233162
018-04-03,5,186,0.009662638,0.033138371
018-04-03,6,186,0.003530426,0.028753967
018-04-03,7,186,0.065497532,0.072844334
018-04-03,8,186,0.006496983,0.062670784
018-04-03,9,186,0.002405987,0.010548544
018-04-03,10,186,0.002943668,0.026121883
018-04-03,11,186,0.000889702,0.003815908
018-04-03,12,186,0.000716276,0.001112661
018-04-03,13,186,0.000969591,0.004156647
018-04-03,14,186,0.007157373,0.127096291
018-04-03,15,186,0.012256203,0.154462748
018-04-03,16,186,0.009404984,0.029147196
018-04-03,17,186,0.007020493,0.094686241
018-04-03,18,186,0.00625001,0.015879984
018-04-03,19,186,0.019055414,0.174432096
018-04-03,20,186,0.039504185,0.279246426
018-04-03,21,186,0.098710194,0.35963089
018-04-03,22,186,0.080851593,0.316710978
018-04-03,23,186,0.039275742,0.586933126
018-04-04,0,186,0.019751282,0.4095261
018-04-04,1,186,0.023536167,0.661950655
018-04-04,2,186,0.006289415,0.154402342
018-04-04,3,186,0.001348381,0.002412567
018-04-04,4,186,0.001185904,0.023235331
018-04-04,5,186,0.001044397,0.002683277
018-04-04,6,186,0.004066515,0.034976969
018-04-04,7,186,0.007357187,0.257804213
018-04-04,8,186,0.006263971,0.046949244
018-04-04,9,186,0.001998692,0.010711069
018-04-04,10,186,0.002940731,0.007095594
018-04-04,11,186,0.000604105,0.001605921
018-04-04,12,186,0.001462975,0.00282896
018-04-04,13,186,0.000635576,0.001688309
018-04-04,14,186,0.003089981,0.069761248
018-04-04,15,186,0.004313793,0.187946806
018-04-04,16,186,0.007367697,0.026963673
018-04-04,17,186,0.004308367,0.020412655
018-04-04,18,186,0.006743736,0.051949034
018-04-04,19,186,0.013588686,0.042576151
018-04-04,20,186,0.01075139,0.149186306
018-04-04,21,186,0.044077415,0.281825933
018-04-04,22,186,0.040250807,0.586437311
018-04-04,23,186,0.016878357,0.22264451
2018/4/5,0,186,0.010151606,0.124333315
2018/4/5,1,186,0.008289356,0.096693716
2018/4/5,2,186,0.00579915,0.076826391
2018/4/5,3,186,0.003988895,0.052212133
2018/4/5,4,186,0.004399366,0.026667109
2018/4/5,5,186,0.001643019,0.005773487
2018/4/5,6,186,0.001482,0.008050776
2018/4/5,7,186,0.004087191,0.050873327
2018/4/5,8,186,0.00999527,0.073617353
2018/4/5,9,186,0.008428431,0.076147661
2018/4/5,10,186,0.009650564,0.088427572
2018/4/5,11,186,0.011901398,0.18036315
2018/4/5,12,186,0.022667933,0.251184702
2018/4/5,13,186,0.054575558,2.784744501
2018/4/5,14,186,0.009238195,0.160653772
2018/4/5,15,186,0.013774395,0.198341169
2018/4/5,16,186,0.01053688,0.243894739
2018/4/5,17,186,0.01723608,0.048649969
2018/4/5,18,186,0.008531084,0.040622234
2018/4/5,19,186,0.024962664,0.40250803
2018/4/5,20,186,0.027266121,0.840828476
2018/4/5,21,186,0.062212296,0.860353842
2018/4/5,22,186,0.029994516,0.313141661
2018/4/5,23,186,0.013131733,0.215195112
2018/4/6,0,186,0.025507307,0.165969048
2018/4/6,1,186,0.012917414,0.028105469
2018/4/6,2,186,0.006602144,0.020477695
2018/4/6,3,186,0.008446426,0.015352974
2018/4/6,4,186,0.002898254,0.00551425
2018/4/6,5,186,0.001329889,0.002735996
2018/4/6,6,186,0.002892733,0.011081314
2018/4/6,7,186,0.003493261,0.023827171
2018/4/6,8,186,0.005627775,0.049257183
2018/4/6,9,186,0.006304712,0.041141672
2018/4/6,10,186,0.025546074,0.070776873
2018/4/6,11,186,0.022503901,0.20478426
2018/4/6,12,186,0.007635031,0.062749214
2018/4/6,13,186,0.008680115,0.095568686
2018/4/6,14,186,0.011348391,0.084919453
2018/4/6,15,186,0.03010088,0.065721073
2018/4/6,16,186,0.036768341,0.063544254
2018/4/6,17,186,0.023944359,0.070423336
2018/4/6,18,186,0.014424801,0.09259799
2018/4/6,19,186,0.010826283,0.191285639
2018/4/6,20,186,0.022551308,0.198839235
2018/4/6,21,186,0.025444126,0.157706099
2018/4/6,22,186,0.033801107,0.218084612
2018/4/6,23,186,0.023854389,0.252117615
2018/4/7,0,186,0.013796539,0.114054003
2018/4/7,1,186,0.013436594,0.536979475
2018/4/7,2,186,0.013793755,0.83357522
2018/4/7,3,186,0.004390774,0.045073814
2018/4/7,4,186,0.001155567,0.001774807
2018/4/7,5,186,0.001250381,0.002031584
2018/4/7,6,186,0.004298782,0.029313841
2018/4/7,7,186,0.003964348,0.036665745
2018/4/7,8,186,0.008041029,0.152925081
2018/4/7,9,186,0.005271235,0.036462679
2018/4/7,10,186,0.002612305,0.00721736
2018/4/7,11,186,0.002551966,0.009336033
2018/4/7,12,186,0.008288536,0.031592598
2018/4/7,13,186,0.006088219,0.022166395
2018/4/7,14,186,0.00562254,0.042117271
2018/4/7,15,186,0.020283623,0.093663979
2018/4/7,16,186,0.009652882,0.138601599
2018/4/7,17,186,0.003829241,0.033007193
2018/4/7,18,186,0.012388573,0.050972004
2018/4/7,19,186,0.007460032,0.030020752
2018/4/7,20,186,0.014069052,0.095987015
2018/4/7,21,186,0.027849665,0.20475709
2018/4/7,22,186,0.074860315,0.216150551
2018/4/7,23,186,0.00994462,0.042542887
018-04-08,0,186,0.012468719,0.203354025
018-04-08,1,186,0.02151762,0.015953646
018-04-08,2,186,0.015938301,0.016296778
018-04-08,3,186,0.015059834,0.020128717
018-04-08,4,186,0.024684858,0.011810389
018-04-08,5,186,0.002854958,0.003115854
018-04-08,6,186,0.007063942,0.007573404
018-04-08,7,186,0.005885153,0.022609529
018-04-08,8,186,0.016466208,0.028212671
018-04-08,9,186,0.008880806,0.163568211
018-04-08,10,186,0.005582209,0.047480907
018-04-08,11,186,0.012592545,0.110845003
018-04-08,12,186,0.035545578,0.193042765
018-04-08,13,186,0.012426138,0.430598049
018-04-08,14,186,0.011520452,0.226965237
018-04-08,15,186,0.008602476,0.250491457
018-04-08,16,186,0.006963062,0.117729635
018-04-08,17,186,0.009301453,0.324498358
018-04-08,18,186,0.007046776,0.226337042
018-04-08,19,186,0.006913595,0.064159698
018-04-08,20,186,0.023759432,0.270852709
018-04-08,21,186,0.068893671,0.754590073
018-04-08,22,186,0.208682203,0.67317009
018-04-08,23,186,0.039423132,0.380971813
018-04-09,0,186,0.021789637,0.237912388
018-04-09,1,186,0.007447224,0.064745569
018-04-09,2,186,0.004022284,0.341056309
018-04-09,3,186,0.002368784,0.108191328
018-04-09,4,186,0.001738663,0.006584101
018-04-09,5,186,0.001852465,0.010956173
018-04-09,6,186,0.004325123,0.032487955
018-04-09,7,186,0.010045128,0.061476812
018-04-09,8,186,0.00394352,0.02350008
018-04-09,9,186,0.007810116,0.228850784
018-04-09,10,186,0.002221546,0.006580677
018-04-09,11,186,0.002700844,0.012524433
018-04-09,12,186,0.001554394,0.014094248
018-04-09,13,186,0.001270485,0.01516345
018-04-09,14,186,0.008704872,0.524066648
018-04-09,15,186,0.010073395,0.137047472
018-04-09,16,186,0.003728018,0.018462667
018-04-09,17,186,0.018691454,0.02272501
018-04-09,18,186,0.009918823,0.059445229
018-04-09,19,186,0.016555243,0.059370098
018-04-09,20,186,0.032342911,0.05716877
018-04-09,21,186,0.036980715,0.269464016
018-04-09,22,186,0.025843401,0.334681015
018-04-09,23,186,0.01662797,0.162880478
018-04-10,0,186,0.011882095,0.367435427
018-04-10,1,186,0.006765404,0.309692955
018-04-10,2,186,0.007407856,0.057412977
018-04-10,3,186,0.008945894,0.128213692
018-04-10,4,186,0.00577981,0.027180767
018-04-10,5,186,0.003616848,0.014520903
018-04-10,6,186,0.004206018,0.048136587
018-04-10,7,186,0.005657282,0.069313974
018-04-10,8,186,0.015583334,0.351988983
018-04-10,9,186,0.007133894,0.014942255
018-04-10,10,186,0.004199915,0.006973715
018-04-10,11,186,0.023999815,0.02122838
018-04-10,12,186,0.000937662,0.002051115
018-04-10,13,186,0.013075819,0.05291256
018-04-10,14,186,0.012674866,0.019597292
018-04-10,15,186,0.007136183,0.086881924
018-04-10,16,186,0.007835255,0.044790068
018-04-10,17,186,0.005411148,0.030780334
018-04-10,18,186,0.012392149,0.029613905
018-04-10,19,186,0.013503771,0.04168128
018-04-10,20,186,0.017502251,0.702575903
018-04-10,21,186,0.080785742,0.484832802
018-04-10,22,186,0.115735893,0.819588394
018-04-10,23,186,0.022596569,0.22703517
2018/4/11,0,186,0.019095573,0.29416873
2018/4/11,1,186,0.006198874,0.284679136
2018/4/11,2,186,0.003298874,0.105823374
2018/4/11,3,186,0.001825695,0.056544828
2018/4/11,4,186,0.002356949,0.081606655
2018/4/11,5,186,0.003426485,0.159423952
2018/4/11,6,186,0.007134771,0.147196512
2018/4/11,7,186,0.019138136,0.06472971
2018/4/11,8,186,0.005436668,0.045563898
2018/4/11,9,186,0.003034801,0.020919437
2018/4/11,10,186,0.001870623,0.042448721
2018/4/11,11,186,0.001866131,0.062290564
2018/4/11,12,186,0.000977726,0.006003332
2018/4/11,13,186,0.008367472,0.011923761
2018/4/11,14,186,0.001568117,0.006057949
2018/4/11,15,186,0.003812771,0.049050493
2018/4/11,16,186,0.002415304,0.001629534
2018/4/11,17,186,0.003082428,0.008811741
2018/4/11,18,186,0.006392508,0.024491053
2018/4/11,19,186,0.006817074,0.142021923
2018/4/11,20,186,0.097114725,1.227890396
2018/4/11,21,186,0.161626348,1.026105003
2018/4/11,22,186,0.050048904,0.618538094
2018/4/11,23,186,0.040898695,0.463112211
2018/4/12,0,186,0.018791485,0.377985716
2018/4/12,1,186,0.003786335,0.003765354
2018/4/12,2,186,0.003092623,0.013468008
2018/4/12,3,186,0.002333975,0.002493334
2018/4/12,4,186,0.003313417,0.030639429
2018/4/12,5,186,0.004096861,0.034733477
2018/4/12,6,186,0.002916479,0.04024087
2018/4/12,7,186,0.006800375,0.03237298
2018/4/12,8,186,0.007313471,0.087880774
2018/4/12,9,186,0.00263217,0.009698181
2018/4/12,10,186,0.002957563,0.010477133
2018/4/12,11,186,0.007109795,0.026447935
2018/4/12,12,186,0.007801647,0.023988647
2018/4/12,13,186,0.007269154,0.259915476
2018/4/12,14,186,0.008332825,0.417147627
2018/4/12,15,186,0.017850847,0.161753273
2018/4/12,16,186,0.008410912,0.502690105
2018/4/12,17,186,0.010255671,0.20818696
2018/4/12,18,186,0.011469507,0.37803009
2018/4/12,19,186,0.011423111,0.298528261
2018/4/12,20,186,0.019485836,0.14117322
2018/4/12,21,186,0.06599596,0.550350819
2018/4/12,22,186,0.041110477,0.76152915
2018/4/12,23,186,0.033739605,0.640937471
2018/4/13,0,186,0.01689044,0.909048948
2018/4/13,1,186,0.009527588,0.204701385
2018/4/13,2,186,0.029332504,0.997273054
2018/4/13,3,186,0.005039015,0.105757561
2018/4/13,4,186,0.003292856,0.01847681
2018/4/13,5,186,0.001219873,0.009841356
2018/4/13,6,186,0.002794552,0.011917439
2018/4/13,7,186,0.006493921,0.043240089
2018/4/13,8,186,0.003496914,0.018536711
2018/4/13,9,186,0.003169985,0.015306969
2018/4/13,10,186,0.001028509,0.001240349
2018/4/13,11,186,0.001039095,0.003889475
2018/4/13,12,186,0.004935865,0.281882706
2018/4/13,13,186,0.001240263,0.0060116
2018/4/13,14,186,0.007299032,0.05002367
2018/4/13,15,186,0.003408709,0.015136003
2018/4/13,16,186,0.006376438,0.047148418
2018/4/13,17,186,0.006957102,0.03974287
2018/4/13,18,186,0.004746714,0.077790928
2018/4/13,19,186,0.039488039,0.074065113
2018/4/13,20,186,0.013925238,0.049277544
2018/4/13,21,186,0.018088856,0.125747662
2018/4/13,22,186,0.048693056,0.420499525
2018/4/13,23,186,0.035897045,0.594920769
2018/4/15,0,186,0.030436316,0.364434624
2018/4/15,1,186,0.004301586,0.153019247
2018/4/15,2,186,0.001900826,0.00384901
2018/4/15,3,186,0.006136112,0.010215569
2018/4/15,4,186,0.008122673,0.163017597
2018/4/15,5,186,0.005835371,0.055497894
2018/4/15,6,186,0.004327145,0.07364809
2018/4/15,7,186,0.009172192,0.073368931
2018/4/15,8,186,0.02980628,0.118176794
2018/4/15,9,186,0.009708157,0.15565115
2018/4/15,10,186,0.028450193,0.23482996
2018/4/15,11,186,0.030381527,0.076378508
2018/4/15,12,186,0.045625763,0.101365538
2018/4/15,13,186,0.026121187,0.157138453
2018/4/15,14,186,0.02687212,0.294590693
2018/4/15,15,186,0.02873909,0.498401308
2018/4/15,16,186,0.01562355,0.259057922
2018/4/15,17,186,0.024195423,0.206594429
2018/4/15,18,186,0.01414423,0.09055316
2018/4/15,19,186,0.024463425,0.101865387
2018/4/15,20,186,0.062440004,0.274776602
2018/4/15,21,186,0.065286026,0.544754047
2018/4/15,22,186,0.020045681,0.464794559
2018/4/15,23,186,0.014383812,0.16596323
2018/4/16,0,186,0.015465508,0.507346897
2018/4/16,1,186,0.00355835,0.095359755
2018/4/16,2,186,0.004471254,0.054163876
2018/4/16,3,186,0.00242588,0.014807711
2018/4/16,4,186,0.001534224,0.002475653
2018/4/16,5,186,0.003019361,0.025024652
2018/4/16,6,186,0.002732,0.019587536
2018/4/16,7,186,0.00835022,0.038809729
2018/4/16,8,186,0.010079565,0.08975318
2018/4/16,9,186,0.012321978,0.083874722
2018/4/16,10,186,0.012069988,0.100344496
2018/4/16,11,186,0.008462791,0.077642183
2018/4/16,12,186,0.016086283,0.204270105
2018/4/16,13,186,0.012961187,0.086620274
2018/4/16,14,186,0.006157656,0.013677387
2018/4/16,15,186,0.00845665,0.016189775
2018/4/16,16,186,0.008116522,0.09828495
2018/4/16,17,186,0.036213999,0.013575859
2018/4/16,18,186,0.053214016,0.200407867
2018/4/16,19,186,0.020537252,0.306618605
2018/4/16,20,186,0.023291683,0.395291643
2018/4/16,21,186,0.011506786,0.106010113
2018/4/16,22,186,0.017743378,0.3714363
2018/4/16,23,186,0.012740231,0.470053349
2018/4/17,0,186,0.01282279,0.670094461
2018/4/17,1,186,0.001734819,0.003662767
2018/4/17,2,186,0.00118927,0.001796675
2018/4/17,3,186,0.000574551,0.001066332
2018/4/17,4,186,0.001009083,0.002997675
2018/4/17,5,186,0.0013064,0.013897305
2018/4/17,6,186,0.032233953,0.128635607
2018/4/17,7,186,0.011136274,0.122290392
2018/4/17,8,186,0.00404952,0.023149643
2018/4/17,9,186,0.005196905,0.018827696
2018/4/17,10,186,0.004041939,0.018568773
2018/4/17,11,186,0.007173681,0.227950544
2018/4/17,12,186,0.004784212,0.01968524
2018/4/17,13,186,0.002789917,0.00744977
2018/4/17,14,186,0.002681103,0.012652149
2018/4/17,15,186,0.003783884,0.049924488
2018/4/17,16,186,0.02874382,0.035260839
2018/4/17,17,186,0.010737705,0.031223135
2018/4/17,18,186,0.017709618,0.118089542
2018/4/17,19,186,0.011667738,0.199428673
2018/4/17,20,186,0.021074295,0.582788544
2018/4/17,21,186,0.030633802,0.325460711
2018/4/17,22,186,0.040985947,0.379855022
2018/4/17,23,186,0.025779886,1.347410984
2018/4/18,0,186,0.017943325,0.571027031
2018/4/18,1,186,0.009484978,0.501026192
2018/4/18,2,186,0.001638765,0.004623899
2018/4/18,3,186,0.003357468,0.002898188
2018/4/18,4,186,0.001540728,0.002551298
2018/4/18,5,186,0.002579393,0.023514223
2018/4/18,6,186,0.006655207,0.081430349
2018/4/18,7,186,0.011481457,0.21230155
2018/4/18,8,186,0.007747049,0.082362337
2018/4/18,9,186,0.002624254,0.018370237
2018/4/18,10,186,0.002209034,0.004480009
2018/4/18,11,186,0.002265444,0.011464062
2018/4/18,12,186,0.004381371,0.007986069
2018/4/18,13,186,0.003997679,0.01240344
2018/4/18,14,186,0.006866264,0.017154894
2018/4/18,15,186,0.005677233,0.02895174
2018/4/18,16,186,0.002138186,0.037442417
2018/4/18,17,186,0.01134161,0.086309929
2018/4/18,18,186,0.01044466,0.127860355
2018/4/18,19,186,0.125656738,0.301988506
2018/4/18,20,186,0.035917273,0.819454508
2018/4/18,21,186,0.052396002,0.932059374
2018/4/18,22,186,0.055370522,0.846015148
2018/4/18,23,186,0.030121145,0.73238905
2018/4/19,0,186,0.013805723,0.558441782
2018/4/19,1,186,0.009746923,0.143725071
2018/4/19,2,186,0.003224363,0.006031322
2018/4/19,3,186,0.001603909,0.007725506
2018/4/19,4,186,0.001045036,0.005821085
2018/4/19,5,186,0.002264538,0.01586421
2018/4/19,6,186,0.00444334,0.036258173
2018/4/19,7,186,0.01149209,0.064595718
2018/4/19,8,186,0.005515585,0.041875706
2018/4/19,9,186,0.009138269,0.058775263
2018/4/19,10,186,0.005005722,0.009515476
2018/4/19,11,186,0.006510277,0.033560057
2018/4/19,12,186,0.006255598,0.112836943
2018/4/19,13,186,0.00703764,0.014532442
2018/4/19,14,186,0.008307552,0.355101519
2018/4/19,15,186,0.005721397,0.62361352
2018/4/19,16,186,0.001835747,0.006243963
2018/4/19,17,186,0.006108589,0.031933165
2018/4/19,18,186,0.008568726,0.055018339
2018/4/19,19,186,0.007924929,0.098288975
2018/4/19,20,186,0.064765606,0.342849054
2018/4/19,21,186,0.190066347,0.740676308
2018/4/19,22,186,0.074090691,0.572037868
2018/4/19,23,186,0.02238801,0.297986708
